dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_category,temp_category,cnt_binned,temp_binned
2011-01-09,206,1,0,1,20,0,0,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,Low,Cold,Low,Cold
2011-01-09,207,1,0,1,21,0,0,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,Low,Cold,Low,Cold
2011-01-09,208,1,0,1,22,0,0,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,Low,Cold,Low,Cold
2011-01-09,209,1,0,1,23,0,0,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,Low,Cold,Low,Cold
2011-01-10,210,1,0,1,0,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,Low,Cold,Low,Cold
2011-01-10,211,1,0,1,1,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,Low,Cold,Low,Cold
2011-01-10,212,1,0,1,2,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,Low,Cold,Low,Cold
2011-01-10,213,1,0,1,3,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,Low,Cold,Low,Cold
2011-01-10,214,1,0,1,4,0,1,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,Low,Cold,Low,Cold
2011-01-10,215,1,0,1,5,0,1,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,Low,Cold,Low,Cold
2011-01-10,216,1,0,1,6,0,1,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,Low,Cold,Low,Cold
2011-01-10,217,1,0,1,7,0,1,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,Medium,Cold,Medium,Cold
2011-01-10,218,1,0,1,8,0,1,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,Medium,Cold,Medium,Cold
2011-01-10,219,1,0,1,9,0,1,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,Medium,Cold,Medium,Cold
2011-01-10,220,1,0,1,10,0,1,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,Low,Cold,Low,Cold
2011-01-10,221,1,0,1,11,0,1,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,Low,Cold,Low,Cold
2011-01-10,222,1,0,1,12,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,Medium,Cold,Medium,Cold
2011-01-10,223,1,0,1,13,0,1,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,Medium,Cold,Medium,Cold
2011-01-10,224,1,0,1,14,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,Low,Cold,Low,Cold
2011-01-10,225,1,0,1,15,0,1,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,Low,Cold,Low,Cold
2011-01-10,226,1,0,1,16,0,1,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,Medium,Cold,Medium,Cold
2011-01-10,227,1,0,1,17,0,1,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,Medium,Cold,Medium,Cold
2011-01-10,228,1,0,1,18,0,1,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,Medium,Cold,Medium,Cold
2011-01-10,229,1,0,1,19,0,1,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Medium,Cold,Medium,Cold
2011-01-10,230,1,0,1,20,0,1,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Medium,Cold,Medium,Cold
2011-01-10,231,1,0,1,21,0,1,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Low,Cold,Low,Cold
2011-01-10,232,1,0,1,22,0,1,1,1,5.74,7.575,59.0,11.0014,2,22,24,Low,Cold,Low,Cold
2011-01-10,233,1,0,1,23,0,1,1,1,5.74,7.575,59.0,11.0014,0,18,18,Low,Cold,Low,Cold
2011-01-11,234,1,0,1,0,0,2,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,Low,Cold,Low,Cold
2011-01-11,235,1,0,1,1,0,2,1,1,5.74,7.575,59.0,11.0014,0,3,3,Low,Cold,Low,Cold
2011-01-11,236,1,0,1,2,0,2,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Low,Cold,Low,Cold
2011-01-11,237,1,0,1,5,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Low,Cold,Low,Cold
2011-01-11,238,1,0,1,6,0,2,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Low,Cold,Low,Cold
2011-01-11,239,1,0,1,7,0,2,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Medium,Cold,Medium,Cold
2011-01-11,240,1,0,1,8,0,2,1,2,7.38,10.605,51.0,6.0032,3,214,217,High,Cold,High,Cold
2011-01-11,241,1,0,1,9,0,2,1,2,7.38,9.85,51.0,11.0014,3,127,130,Medium,Cold,Medium,Cold
2011-01-11,242,1,0,1,10,0,2,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,Medium,Cold,Medium,Cold
2011-01-11,243,1,0,1,11,0,2,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,Low,Cold,Low,Cold
2011-01-11,244,1,0,1,12,0,2,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,Medium,Cold,Medium,Cold
2011-01-11,245,1,0,1,13,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,Medium,Cold,Medium,Cold
2011-01-11,246,1,0,1,14,0,2,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,Medium,Cold,Medium,Cold
2011-01-11,247,1,0,1,15,0,2,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Low,Cold,Low,Cold
2011-01-11,248,1,0,1,16,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Medium,Cold,Medium,Cold
2011-01-11,249,1,0,1,17,0,2,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Medium,Cold,Medium,Cold
2011-01-11,250,1,0,1,18,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Medium,Cold,Medium,Cold
2011-01-11,251,1,0,1,19,0,2,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,Medium,Cold,Medium,Cold
2011-01-11,252,1,0,1,20,0,2,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Low,Cold,Low,Cold
2011-01-11,253,1,0,1,21,0,2,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Low,Cold,Low,Cold
2011-01-11,254,1,0,1,22,0,2,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Low,Cold,Low,Cold
2011-01-11,255,1,0,1,23,0,2,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Low,Cold,Low,Cold
2011-01-12,256,1,0,1,0,0,3,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Low,Cold,Low,Cold
2011-01-12,257,1,0,1,1,0,3,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Low,Cold,Low,Cold
2011-01-12,258,1,0,1,2,0,3,1,1,5.74,7.575,86.0,8.9981,0,1,1,Low,Cold,Low,Cold
2011-01-12,259,1,0,1,5,0,3,1,1,5.74,7.575,86.0,11.0014,0,5,5,Low,Cold,Low,Cold
2011-01-12,260,1,0,1,6,0,3,1,1,4.92,7.575,93.0,8.9981,0,16,16,Low,Cold,Low,Cold
2011-01-12,261,1,0,1,7,0,3,1,1,5.74,7.575,69.0,8.9981,0,54,54,Medium,Cold,Medium,Cold
2011-01-12,262,1,0,1,8,0,3,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Medium,Cold,Medium,Cold
2011-01-12,263,1,0,1,9,0,3,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Medium,Cold,Medium,Cold
2011-01-12,264,1,0,1,10,0,3,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Low,Cold,Low,Cold
2011-01-12,265,1,0,1,11,0,3,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,Low,Cold,Low,Cold
2011-01-12,266,1,0,1,12,0,3,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Medium,Cold,Medium,Cold
2011-01-12,267,1,0,1,13,0,3,1,1,9.02,9.85,44.0,23.9994,0,49,49,Low,Cold,Low,Cold
2011-01-12,268,1,0,1,14,0,3,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,Low,Cold,Low,Cold
2011-01-12,269,1,0,1,15,0,3,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Low,Cold,Low,Cold
2011-01-12,270,1,0,1,16,0,3,1,1,9.02,9.85,44.0,22.0028,5,63,68,Medium,Cold,Medium,Cold
2011-01-12,271,1,0,1,17,0,3,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,Medium,Cold,Medium,Cold
2011-01-12,272,1,0,1,18,0,3,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,Medium,Cold,Medium,Cold
2011-01-12,273,1,0,1,19,0,3,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,Medium,Cold,Medium,Cold
2011-01-12,274,1,0,1,20,0,3,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Medium,Cold,Medium,Cold
2011-01-12,275,1,0,1,21,0,3,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Medium,Cold,Medium,Cold
2011-01-12,276,1,0,1,22,0,3,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Low,Cold,Low,Cold
2011-01-12,277,1,0,1,23,0,3,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,Low,Cold,Low,Cold
2011-01-13,278,1,0,1,0,0,4,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Low,Cold,Low,Cold
2011-01-13,279,1,0,1,1,0,4,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Low,Cold,Low,Cold
2011-01-13,280,1,0,1,2,0,4,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Low,Cold,Low,Cold
2011-01-13,281,1,0,1,3,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Low,Cold,Low,Cold
2011-01-13,282,1,0,1,4,0,4,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Low,Cold,Low,Cold
2011-01-13,283,1,0,1,5,0,4,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Low,Cold,Low,Cold
2011-01-13,284,1,0,1,6,0,4,1,1,4.92,7.575,54.0,8.9981,0,28,28,Low,Cold,Low,Cold
2011-01-13,285,1,0,1,7,0,4,1,1,4.92,7.575,54.0,8.9981,0,72,72,Medium,Cold,Medium,Cold
2011-01-13,286,1,0,1,8,0,4,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,High,Cold,High,Cold
2011-01-13,287,1,0,1,9,0,4,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Medium,Cold,Medium,Cold
2011-01-13,288,1,0,1,10,0,4,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Low,Cold,Low,Cold
2011-01-13,289,1,0,1,11,0,4,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Low,Cold,Low,Cold
2011-01-13,290,1,0,1,12,0,4,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Medium,Cold,Medium,Cold
2011-01-13,291,1,0,1,13,0,4,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,Medium,Cold,Medium,Cold
2011-01-13,292,1,0,1,14,0,4,1,1,9.02,9.85,41.0,26.0027,3,39,42,Low,Cold,Low,Cold
2011-01-13,293,1,0,1,15,0,4,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,Medium,Cold,Medium,Cold
2011-01-13,294,1,0,1,16,0,4,1,1,9.84,10.605,38.0,23.9994,2,76,78,Medium,Cold,Medium,Cold
2011-01-13,295,1,0,1,17,0,4,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,Medium,Cold,Medium,Cold
2011-01-13,296,1,0,1,18,0,4,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,Medium,Cold,Medium,Cold
2011-01-13,297,1,0,1,19,0,4,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Medium,Cold,Medium,Cold
2011-01-13,298,1,0,1,20,0,4,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Medium,Cold,Medium,Cold
2011-01-13,299,1,0,1,21,0,4,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Low,Cold,Low,Cold
2011-01-13,300,1,0,1,22,0,4,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Low,Cold,Low,Cold
2011-01-13,301,1,0,1,23,0,4,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Low,Cold,Low,Cold
2011-01-14,302,1,0,1,0,0,5,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Low,Cold,Low,Cold
2011-01-14,303,1,0,1,1,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Low,Cold,Low,Cold
2011-01-14,304,1,0,1,2,0,5,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Low,Cold,Low,Cold
2011-01-14,305,1,0,1,3,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Low,Cold,Low,Cold
2011-01-14,306,1,0,1,5,0,5,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Low,Cold,Low,Cold
2011-01-14,307,1,0,1,6,0,5,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,Low,Cold,Low,Cold
2011-01-14,308,1,0,1,7,0,5,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Medium,Cold,Medium,Cold
2011-01-14,309,1,0,1,8,0,5,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,Medium,Cold,Medium,Cold
2011-01-14,310,1,0,1,9,0,5,1,1,5.74,7.575,69.0,8.9981,0,117,117,Medium,Cold,Medium,Cold
2011-01-14,311,1,0,1,10,0,5,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Low,Cold,Low,Cold
2011-01-14,312,1,0,1,11,0,5,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,Medium,Cold,Medium,Cold
2011-01-14,313,1,0,1,12,0,5,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Medium,Cold,Medium,Cold
2011-01-14,314,1,0,1,13,0,5,1,1,9.02,9.85,37.0,26.0027,4,73,77,Medium,Cold,Medium,Cold
2011-01-14,315,1,0,1,14,0,5,1,1,9.02,10.605,41.0,19.0012,5,59,64,Medium,Cold,Medium,Cold
2011-01-14,316,1,0,1,15,0,5,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,Medium,Cold,Medium,Cold
2011-01-14,317,1,0,1,16,0,5,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,Medium,Cold,Medium,Cold
2011-01-14,318,1,0,1,17,0,5,1,1,9.02,11.365,41.0,11.0014,4,155,159,Medium,Cold,Medium,Cold
2011-01-14,319,1,0,1,18,0,5,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,Medium,Cold,Medium,Cold
2011-01-14,320,1,0,1,19,0,5,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,Medium,Cold,Medium,Cold
2011-01-14,321,1,0,1,20,0,5,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,Medium,Cold,Medium,Cold
2011-01-14,322,1,0,1,21,0,5,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,Medium,Cold,Medium,Cold
2011-01-14,323,1,0,1,22,0,5,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,Low,Cold,Low,Cold
2011-01-14,324,1,0,1,23,0,5,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,Low,Cold,Low,Cold
2011-01-15,325,1,0,1,0,0,6,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,Low,Cold,Low,Cold
2011-01-15,326,1,0,1,1,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,Low,Cold,Low,Cold
2011-01-15,327,1,0,1,2,0,6,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,Low,Cold,Low,Cold
2011-01-15,328,1,0,1,3,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,Low,Cold,Low,Cold
2011-01-15,329,1,0,1,4,0,6,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,Low,Cold,Low,Cold
2011-01-15,330,1,0,1,5,0,6,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,Low,Cold,Low,Cold
2011-01-15,331,1,0,1,6,0,6,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,Low,Cold,Low,Cold
2011-01-15,332,1,0,1,7,0,6,0,1,5.74,10.605,63.0,0.0,1,9,10,Low,Cold,Low,Cold
2011-01-15,333,1,0,1,8,0,6,0,1,5.74,7.575,63.0,8.9981,1,22,23,Low,Cold,Low,Cold
2011-01-15,334,1,0,1,9,0,6,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,Low,Cold,Low,Cold
2011-01-15,335,1,0,1,10,0,6,0,1,7.38,9.85,59.0,11.0014,2,57,59,Medium,Cold,Medium,Cold
2011-01-15,336,1,0,1,11,0,6,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,Medium,Cold,Medium,Cold
2011-01-15,337,1,0,1,12,0,6,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,Medium,Cold,Medium,Cold
2011-01-15,338,1,0,1,13,0,6,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,Medium,Mild,Medium,Mild
2011-01-15,339,1,0,1,14,0,6,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,Medium,Mild,Medium,Mild
2011-01-15,340,1,0,1,15,0,6,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,Medium,Mild,Medium,Mild
2011-01-15,341,1,0,1,16,0,6,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,Medium,Mild,Medium,Mild
2011-01-15,342,1,0,1,17,0,6,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,Medium,Mild,Medium,Mild
2011-01-15,343,1,0,1,18,0,6,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,Medium,Mild,Medium,Mild
2011-01-15,344,1,0,1,19,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,Medium,Mild,Medium,Mild
2011-01-15,345,1,0,1,20,0,6,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,Low,Mild,Low,Mild
2011-01-15,346,1,0,1,21,0,6,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,Medium,Mild,Medium,Mild
2011-01-15,347,1,0,1,22,0,6,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,Low,Mild,Low,Mild
2011-01-15,348,1,0,1,23,0,6,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,Low,Mild,Low,Mild
2011-01-16,349,1,0,1,0,0,0,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,Low,Mild,Low,Mild
2011-01-16,350,1,0,1,1,0,0,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,Low,Mild,Low,Mild
2011-01-16,351,1,0,1,2,0,0,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,Low,Mild,Low,Mild
2011-01-16,352,1,0,1,3,0,0,0,1,9.02,13.635,69.0,0.0,9,6,15,Low,Cold,Low,Cold
2011-01-16,353,1,0,1,4,0,0,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Low,Mild,Low,Mild
2011-01-16,354,1,0,1,5,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,Low,Mild,Low,Mild
2011-01-16,355,1,0,1,6,0,0,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Low,Mild,Low,Mild
2011-01-16,356,1,0,1,7,0,0,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,Low,Cold,Low,Cold
2011-01-16,357,1,0,1,8,0,0,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,Low,Cold,Low,Cold
2011-01-16,358,1,0,1,9,0,0,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,Low,Cold,Low,Cold
2011-01-16,359,1,0,1,10,0,0,0,1,9.02,10.605,51.0,19.0012,8,71,79,Medium,Cold,Medium,Cold
2011-01-16,360,1,0,1,11,0,0,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,Medium,Cold,Medium,Cold
2011-01-16,361,1,0,1,12,0,0,0,1,9.84,10.605,41.0,19.0012,29,75,104,Medium,Cold,Medium,Cold
2011-01-16,362,1,0,1,13,0,0,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,Medium,Mild,Medium,Mild
2011-01-16,363,1,0,1,14,0,0,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,Medium,Mild,Medium,Mild
2011-01-16,364,1,0,1,15,0,0,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,Medium,Mild,Medium,Mild
2011-01-16,365,1,0,1,16,0,0,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,Medium,Cold,Medium,Cold
2011-01-16,366,1,0,1,17,0,0,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,Medium,Cold,Medium,Cold
2011-01-16,367,1,0,1,18,0,0,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,Medium,Cold,Medium,Cold
2011-01-16,368,1,0,1,19,0,0,0,1,7.38,9.85,47.0,8.9981,14,47,61,Medium,Cold,Medium,Cold
2011-01-16,369,1,0,1,20,0,0,0,1,7.38,9.85,47.0,11.0014,7,50,57,Medium,Cold,Medium,Cold
2011-01-16,370,1,0,1,21,0,0,0,1,7.38,9.85,51.0,11.0014,6,22,28,Low,Cold,Low,Cold
2011-01-16,371,1,0,1,22,0,0,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,Low,Cold,Low,Cold
2011-01-16,372,1,0,1,23,0,0,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,Low,Cold,Low,Cold
2011-01-17,373,1,0,1,0,1,1,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,Low,Cold,Low,Cold
2011-01-17,374,1,0,1,1,1,1,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,Low,Cold,Low,Cold
2011-01-17,375,1,0,1,2,1,1,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,Low,Cold,Low,Cold
2011-01-17,376,1,0,1,3,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,Low,Cold,Low,Cold
2011-01-17,377,1,0,1,4,1,1,0,2,7.38,9.85,43.0,8.9981,1,2,3,Low,Cold,Low,Cold
2011-01-17,378,1,0,1,5,1,1,0,2,7.38,9.85,43.0,11.0014,0,1,1,Low,Cold,Low,Cold
2011-01-17,379,1,0,1,6,1,1,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,Low,Cold,Low,Cold
2011-01-17,380,1,0,1,7,1,1,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,Low,Cold,Low,Cold
2011-01-17,381,1,0,1,8,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,Low,Cold,Low,Cold
2011-01-17,382,1,0,1,9,1,1,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,Low,Cold,Low,Cold
2011-01-17,383,1,0,1,10,1,1,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,Medium,Cold,Medium,Cold
2011-01-17,384,1,0,1,11,1,1,0,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,Medium,Cold,Medium,Cold
2011-01-17,385,1,0,1,12,1,1,0,2,7.38,9.85,47.0,8.9981,10,70,80,Medium,Cold,Medium,Cold
2011-01-17,386,1,0,1,13,1,1,0,2,7.38,9.85,47.0,8.9981,13,80,93,Medium,Cold,Medium,Cold
2011-01-17,387,1,0,1,14,1,1,0,2,7.38,10.605,43.0,7.0015,12,74,86,Medium,Cold,Medium,Cold
2011-01-17,388,1,0,1,15,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,21,72,93,Medium,Cold,Medium,Cold
2011-01-17,389,1,0,1,16,1,1,0,2,8.200000000000001,10.605,47.0,11.0014,6,76,82,Medium,Cold,Medium,Cold
2011-01-17,390,1,0,1,17,1,1,0,1,8.200000000000001,9.85,51.0,12.998000000000001,4,67,71,Medium,Cold,Medium,Cold
2011-01-17,391,1,0,1,18,1,1,0,2,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92,Medium,Cold,Medium,Cold
2011-01-17,392,1,0,1,19,1,1,0,3,7.38,9.09,59.0,12.998000000000001,2,58,60,Medium,Cold,Medium,Cold
2011-01-17,393,1,0,1,20,1,1,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,4,29,33,Low,Cold,Low,Cold
2011-01-17,394,1,0,1,21,1,1,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,3,24,27,Low,Cold,Low,Cold
2011-01-17,395,1,0,1,22,1,1,0,3,5.74,6.0600000000000005,93.0,16.997899999999998,0,13,13,Low,Cold,Low,Cold
2011-01-17,396,1,0,1,23,1,1,0,3,6.5600000000000005,6.819999999999999,86.0,19.0012,1,3,4,Low,Cold,Low,Cold
2011-01-18,397,1,0,1,12,0,2,1,2,8.200000000000001,9.09,86.0,22.0028,0,3,3,Low,Cold,Low,Cold
2011-01-18,398,1,0,1,13,0,2,1,2,8.200000000000001,9.85,86.0,15.001299999999999,0,22,22,Low,Cold,Low,Cold
2011-01-18,399,1,0,1,14,0,2,1,2,9.02,11.365,80.0,11.0014,2,26,28,Low,Cold,Low,Cold
2011-01-18,400,1,0,1,15,0,2,1,2,9.02,11.365,87.0,11.0014,3,32,35,Low,Cold,Low,Cold
2011-01-18,401,1,0,1,16,0,2,1,2,9.02,11.365,87.0,12.998000000000001,0,61,61,Medium,Cold,Medium,Cold
2011-01-18,402,1,0,1,17,0,2,1,2,9.02,11.365,82.0,12.998000000000001,1,124,125,Medium,Cold,Medium,Cold
2011-01-18,403,1,0,1,18,0,2,1,2,9.02,11.365,80.0,11.0014,1,132,133,Medium,Cold,Medium,Cold
2011-01-18,404,1,0,1,19,0,2,1,2,9.02,11.365,80.0,8.9981,1,98,99,Medium,Cold,Medium,Cold
2011-01-18,405,1,0,1,20,0,2,1,2,9.02,13.635,87.0,0.0,0,83,83,Medium,Cold,Medium,Cold
2011-01-18,406,1,0,1,21,0,2,1,2,9.02,12.120000000000001,93.0,7.0015,0,41,41,Low,Cold,Low,Cold
2011-01-18,407,1,0,1,22,0,2,1,2,9.02,12.879999999999999,93.0,6.0032,0,33,33,Low,Cold,Low,Cold
2011-01-18,408,1,0,1,23,0,2,1,2,9.02,13.635,93.0,0.0,1,19,20,Low,Cold,Low,Cold
2011-01-19,409,1,0,1,0,0,3,1,2,9.02,13.635,93.0,0.0,0,3,3,Low,Cold,Low,Cold
2011-01-19,410,1,0,1,1,0,3,1,3,9.02,11.365,93.0,8.9981,1,6,7,Low,Cold,Low,Cold
